id,role,riotId
xCxhD612WyL87ZGJW28tQ_YeZonLG2wcDQ6hSyYhR9yh6wUJDZmNFuZdXDS7mLI1dBFK3VEgBcYj6w,TOP,511 kinderheim
j8x0je39qSsEOeV71Kuui9EsrKnYSU-QIU0sIJ4va2xW-nQoTX7DUhDl31TjuYjVxncOq1-gnGHByQ,JUNGLE,Li Xiang Chao
cx2dpmWTP7Wnv88ty8QTkMAh3kmNLSN7FxemsFOSTxr1CDRoc_V6dxlfonTh0zxmi7D0bfxj3PEhWg,MIDDLE,LêRy
4u_mSuRl-sHArGbTVPlZMYT6ykX3Egb4GNj-1es3YQYaf9HUE3soBDu9u62p8WVBRyUvGiJ_d0-kuw,BOTTOM,cyraXxx
pDWjBM28-jn2qPezjWOHTAdUI29XJce3_k_bM03VTeVE7SjiAEsWz2cwij5y0I9vTOhijhZ4U_ArwQ,UTILITY,LoveYouLife
3daJd4jMkji6pdGMWZfxZ_wzRpqj8zQf72IcVryH4fzNa8FyvEAaLPlw6WLKD8r5Qf75cIdYEsF7pA,TOP,Hnnibuns
GMwYrnKryJ8sBETarynfZNpT8c33taX9yoMglCNe3HvrezK5ySh1nZPoDuY2ZtW2lk_DmCZomO6UvA,JUNGLE,NukerFTW
ktiBmmF1IpSbeJ-w_XMvjE7uj0jrYbxoTaEcaz7_iFI5n1XRUgrwO_Lt5QlV-t0qyvksm0iwuNqVjg,TOP,Loose Ends999
l5637r7GlRIAAiOj3fV3wED5GvyW-orIWGb4iKUfr4lwCYqfL7eGwbrzu8RUhcDFeifNK8D5zmqn-A,TOP,UA Bin
H4W2c2hS2vsRJX3nHfO5jqUCoAHezE2Cw1ZVikAKtGB_8pqpIgdYK-yG2jiAKZ6007TBhjRxvgjLpA,JUNGLE,LazioProtegy
uJ-CyPbmV1L-AYahlxRhFMkl7mEF018ZNQWeczRPN7kxVuT_k02RnzPz5f4nmxQW5cxcI2Bee2AKCw,MIDDLE,
myGn_e78QZm0TLbCXsITj3uw7gNp97eZK3R1s6PfOXcNgrfm43bs6DXvXnCJIN8N9pYBx9w4x_Jp4w,BOTTOM,PIus UItra
UPE73dxhsT9b3baWa0lb_Yh5bLVGHTuHeyAxpgU9I62yQSSui-n564_6AoSfThpjAqUFDO3Pgw5maA,UTILITY,Shαkrα
RWTquXOTHrR7PxZ_lHetz_wt6ASEzS9AFiJInEoiYJAlFmrj9vlX7LXV5pcsJ6g7rRq25gg-6a2XfA,TOP,Gernatshoo
JjakST7cJwUFWreqcIe5XYHW9tyLCZYsBNjqG84D2Y-rBaC-GWE2wyDvZ-8jT1VYLzg84RxZozrtOw,TOP,Grimmjo
OBDG5tvU8nNIiWoRE1hlxLvV_I7kATsGyG8XrL841J5jAYqkTeODLgpEakcUq8EhcWut4oTNW-wgxg,TOP,
UV-4qVDrRhYVH4RDoyL2f_eW1gABSVXvs9id748RThB_SuNjHsjUoKL1iQw-WXANflDjvb3YhVYVbg,TOP,
eyvG6j1Oc3wADBfErKffB7Ax5ulJwSsSUOspmzh1QEJY-6OVcE7JJEA4G2csTMqKRKQkmiyMM8IEXA,TOP,hop low
H5Mlc1gvd4KgdX8xFzFfjaAOEZx5lVWx7eKaqENXvTcdHgXPHizm9nhXZY9aN2O5K1hfPUnq_A-PEA,JUNGLE,
qFlSykbIk5ReCm8biE3SzKipEYtjDfmKX8PVUJorUbjXtd4Rs3-l13aE1IXqudUwlR7G50ZvOExRLA,TOP,PPPPPPPPPPPPINKI
8cY4TVn-0E9wgQOl41n9tSdbyDbP1CFsW_zjfQMGGIZA5dPSj-WEMzaBl-jSR9eOmVIen-EZqV9--w,TOP,Top carry role
llOC6a7CeMNwJJSujwCuzPuCXmMJiHed4sgCCjqi4flGudi--KcVWj92_4e7zmoY5HZjhvhJVeptjg,JUNGLE,meow nya meow
ZbPH15ozttUmFbF5Sn_coG8PNqdqR4E9ljEPVckIG1Ew30RkBgNfvMrPkDWlgQ0kDSb4W5qxpkOYwA,TOP,Kopia
hzSVgqMXQNot3mSXYQeP5LQ07l4XEUApuNdoDoGWTuJchzkJwcQI8KzRSpnOyJ7hzQcA4l1GT9YYmQ,JUNGLE,
JemYI1baDhyiol7_3nFaVGD2SzJ9w6aPQknxOOsKPR6R9Bfa6S9VvLrW8gbtrJMtrinXbrv-imnRZQ,TOP,test12313sdf
4HEX9482xUnAsYKtdrmOeuCyHEcOFRNJkmO-XPUygbqkHMj6Lmsk1maCAjLXOFiR9S2UdAKqcD4nZA,TOP,PHKT 
1amGb-O-kvNnLaRiZI1ocJTR8_SpBjdUL2K6evZ2IZqU6wgKbkrgK9qU_b-bkKZ_0Iz7Of33ln5RRA,JUNGLE,JDS 2115
cikJfQQq8VVOrk28WH3u0y1OTCbzf5uRkQ9BsG3BUP-Xg_9Oxi-QoOmNyARP3BPN_zOdPNtYF70cZw,TOP,plptheboss
ezsht27ZsWlV1__XjDrq7XDrTPZwFCNSYPpN9lpzXDqqE3C6MmDE1NXv7IEg-WK8T-pd2moocp8wMA,JUNGLE,Zollilando
dbEK5eOYTcVDrICrIMjN84FKiwg727PvTspazD2P0sWMekjT919DNxmLZ8ipYqYYbOx2GsMBR-BmPA,MIDDLE,IzNišBe
JOZcC0zY7kwIU2rARtHDR_vQa_kx6uOWPBVPaZa8-qF82UhOMp1LnCG7OwT95ZBcFnJ--68SK7cHhQ,BOTTOM,Deception Mid
pLK6ftG-FD7KLeSn3qYPRZJJffjDNWn2f9PRwA4VXmiXimeuK3jlqqEpxSUsqaE8HNxRnuQpYRscQw,UTILITY,Scripting Pickle
dln8yUPZ5UdSwkEf7Nu3oE0qZx0-SaS7XmkiMhuvUYZ9PAjcxJWwV0mvzFSd_7L_VPiOXJ3kz4iouw,TOP,Nihiro
wNpCppTRJ-L1k6L-k-6hltqV9tt8-2_2Xw4JKrBbcGu4Xq1VTfyDEoUXXYtgmYknENuDvIdjdAquCQ,JUNGLE,Lord Szymass
iUnNE6-OJRDOdSwA5b_Bw_kAoQ-tGEsAR4xIa-2BUgyyjanH0g-AKxtkU_vl5SGCVqhXe4rOhC2Eow,MIDDLE,schwofo
PfVab0LGpOzoulpuW5RV2e8_T6P-EvRMBkDQcIx9rlDloIdZ_xAfozariKZRkc5bjll8io6YcLyf7w,TOP,h0laa
DiNoEm4vr5KHnoAwvTz6em932MyCapLptNf5GxYbMidrwARIOpXRW47ETy21dxku0I0JW2_wLUc72w,TOP,bacon queso
gERVjc1Op61meYVD9Sx6pveIf08VOfMsBsu3Vkl7UGVMsDhl_JXBAo78VHj4_7-4s0F4WJq3T2-NaQ,TOP,dastindynamite
d1JFHrUEcHXktF4dzYyn3U_JyJC96n3ddQDlfpVLDTJlNv28Iq83TpUyJ8z4fweXLzxCIyf29W0wHQ,TOP,Inksuo
CbU1xZkACKsVotQeRvcP443hUCi0PxuLjhRbS8YFngZP6xevVPXHuyXd12ZMaurxN4cNw4wQljp8Bw,JUNGLE,
OZ5R8Yzy0LlGepOB0H5CRDMfrRJA1yHkqogH6H_V8zChTwp_7BxyrjNAnJwJqzhpp30B886ObzWpbQ,MIDDLE,SMRADOCH RANDOM
PsigwmKeU4TC0qLO9nvLAOLHw3zLYRTHBj46TWmPUKUSybOuohni_JfdrBrGZbdHrR-lGZtnjg_K3w,TOP,CrazyWind1
1wEEabJ79A9B8eAJNbU0hUa6ZFj4rO_QFtajzZ9A8rwEvpwmwHlFkIFyz1hmjkA-mFm4iMr2JHlFVw,TOP,Se Jong x Suzy
THVKfTpdx1k-AoO9JsJtibv_-Z4Flzd2f2OT23tutyUSn77tW6K5d_JsHHXzJTG-D7sFg4SmoCng1w,TOP,artistic turtle
s8zvhUUKbegS8g4EaxWAV03_kDFFR_Rf4mWuVKYcJwvM0TEmP0TXjAaPrkxHJeLdQ2ClAUlpS0PnbA,TOP,Nugurisfriend
74VG0tC1C-3G-RAPb7_irdILZmMJ3m-7UGlJI3k4-4E4CF6rvub3xz56usZitZ6GvMxLRBAoGh1BxQ,MIDDLE,nοte
xhK2nhzlaIt4TqqU1Menq3Sc-cGFUp5UhrobZHvHTLBOPSZ6zG5p3hsz84pPJRbv47h8T9DL5sXyQg,JUNGLE,METROOOOOOOOO
bKZqawE_L_JOm2FCnpIzHCuRQdgwUFSDWKCnNQTf87yj0JbxQFgbqlJQwHoTxfMfBZdXitPmMNxU5Q,TOP,blueskies777
P2aNSDUsmvf34YOdGPZcwBQv-s9K-vCtD2izm-AKcXo5pk2vtsWPCPoOuW5hnVqJDcd5exi8I4usdw,TOP,Crepek
ovqYvvXWpcqgENm9wS0Jm0t-JwQZaH5Kq5X6IKVvEmc8pmx4YvUIZfZqhLZHlt03zwAIS8FA4Csrvg,TOP,Return of Raider
AJJXjP8voLX8-1zk0nVTQnQ8Ebr8rBxR6WtyluTaqemSOTjeNyDHj4swIXc7XOf0Ft5Y79DkK2Zs4g,TOP,Vizícsacsi
JcNyWZRBiiiVkjr9IZ_05sQS-4Sx2tP2PkhrFsKG-8S2T6H8O1d44ErIl7M9po_n71HpfY_eDQkI2w,TOP,Sacre
7gc88dEm6jJ7TltLc0q3V8sktR1wRFSZOEGbGSCJsuE0I2xdIvH9XA1z9NbllZW7SWMDmwuQnzNVEA,TOP,
s87H87A6rqxX0zCNgWFDTvja8ujWjS04cXNyHsKyp5Hb00GmG-jMtq485An0jQdKQyIH61xGIYJD5Q,JUNGLE,KOLDO 2026 
INjI-vS281uN6ZF50BX9ZfLSCz01MQxNJRwRD6Pb_8g6JtMmgaLmRhSHu98EQR9197nHd4VQShUkrg,TOP,Nivle own you
9AbMA0ife6f9XrLHgXsa1Rx_e3QKG4gUbfIoUy85MWVrF11hdWe4oTqet-WWBAp0d5hYLsBFft2RRw,JUNGLE,KOLDO 2026 
awWbm5i6uc7qGRfveIaUiy3R2_YmWQ7k5UDDtArLy-Ez-T8LRoDxdRCSLqWzE28RSYAzdGZe_VG43g,TOP,
BugG82w5DJG3kO_Y0OGUU4B1tniT0HA5CtsiyCKs83JEai5fVpd9-ne5YwAtOPNDliyU2QxMBzhAGQ,TOP,sicarios wolorz
COwHZLkSZzhAvLsRagm8D4rwI4vaXl6xnbl7MAJtbDi5utFmH85tiqHO6YQcgvqUBNNFthUn3lg_uQ,TOP,
cg0OuVMgCILYAbtCdaJUoPwd27kk5VoS6WJosqV-NW2h6aZMda07SKao8a7h2N_dmGVdNgLUZTDhtA,TOP,IHG PolskiKoz
b-89B-_w_XnHfHu_u_a4oKXC937nKleBZB2Hhwk-mvWN7dXUqnspS6YjPGh_MmQM_Zy8BIhC-3NQIg,TOP,Szygenda
CneJWomRdxKQmQTTDDzRFLZfsVArYbNqBWOJF9-yu_Q4Sm9KKI6QGMXWJxtmBI0MfeOBAELTSGrQfA,JUNGLE,JUGKETCHUM
kXyUgCphyL8IE9Z1-PcMi471lktJzRilbKpBwPyixO6ABQX7jJXKRxebSBdBSr0bzlyQBaqk0vqhgg,MIDDLE,appreciation0
oqDGLsCIPmGuk3ZeJZeVj6Za1_dxXCMpL9mIWNNyHGWwLzMPuzRaGjpBIpUrY3MtpmsAsBGIIZcr9w,TOP,Cabex
HxPU0g1KL9prRrNVuviXPFw8FqrvElVcFXgtkF6PvkSkcHNghEydg840Iy6kVwlJ3FrcnAYxHISaDA,JUNGLE,AlexisRenG
yJI14fIqZfNC2gXhBj6qnc6VPimEIbLMB4aIl5QP36O1-ftPAc5MKfHTZPJTrrNab4_BviTOoK_bwQ,TOP,Κummer
AmFqCNi1VeA2AOD6sLOP_jHr6e-r4NoCYLiN1mt0sSPJClHHeynuRNrPj7hYH-0Q2Y7Wz1ZCD3Ux0Q,JUNGLE,Asstaa
wckQdWyMOmiQmp0phdGk1OcRGGLs3MuUc3r1a5pndzz-2K8DC7uPHGFYwWLyXATsnHS0rGVskPsBRA,MIDDLE,BDSnuc
2Dj5Pd6jjXqi1xXUC3sviaRudqZfIFqhNxwzh18YXw6WYiW0xx2HSvAuSIlxYGg1n57JkUztnCjmvg,BOTTOM,TwitchTVxKenzuke
pp_244xxFYOQQUWKa8Gel223k15GNTnP5N5_Grnp9b_i387Dsyv-HfCShWOPr19F_MxWMzhirTOzUw,UTILITY,ChuChuGuy
WW_r7h-hIk7efsaZ-ElDXxmQ8kNBuUaiIYJ8W4Y6c2AIUIyePG0tE4atd93rGo5OyBzHT8uIUiKYpw,TOP,Szygenda
v1EJIow_bHXqLDRIzovg_L4eYQ-ZeSQoZNVpaaKEMI6OkyXnp23Owt3jlGZf1VC0xrgW641ZjyoPTg,JUNGLE,Rossalka
Ti1p836PQeEzrJfAz4jPBOvQkP5AAkcQUgjAJ0zQTbLmHlS5W3mMLw2NYQfXOF4iybkIZmucCFoOFA,TOP,Szygenda
8TOpD3kSWpFP-LSuVaVSP-kSCP7RatOMt8mNVvFA2fYzKYbvkHLfpt1FB2aQS6muXAtKiQYD3PNkuQ,JUNGLE,KOJl9N DOMINATOR
e_os8FCiX9p7KblSPs0Msfc9jrnqou38iUDiSIQyRgh0LrBIoCit7x55hArgFUNy7U_cHvcNz7DWyw,TOP,Gokkex
bppFFoCnKPe7Qpfv51uzmzzCdaoiseFMkakt2PY-czCwvRDMkCRPEKJNxvyEkG9ZsfVrw7uTgQqQ_Q,JUNGLE,Bluesteppi
-5hYAbpdzQH0hv-3bAlGfVbmsT9i--dU5VwZ7pY5BtsRxmyv3j8imJksBba1aVqA53YLtUMMMhqBtA,TOP,Mélody pendras
PoC3DB1GuihfP3x8hfYiRjlnB5DXr1eJkq3KI_C4TL-f0xVOxNHlAgzf_x5lXlV8sek-ynmGXMzXtw,JUNGLE,TwTv Kaos Angel
ZO6j1S1gzfne6803Z9UjT54QAoDQmttlwwn9EPHfQecTpNfUsOQnHwJKDn5yf4yU-8FlR2IYzhozQw,TOP,
o_XOQ1bqQcqfDddIk7AS304oqMXj--5NTgOP0gQTW0PpJUbI2OG9GoVRr2-8cdhBEuLiO-PWdcCjcw,TOP,Vizícsacsi
tjX7L9RvpC6-J1sDzps_3fg_d-1pdyXEQqwX0CZADKsCZmYUJJiFSnxwgOYKrnVb4UQmjrqFUf8zig,TOP,Vizícsacsi
HLv9tipLQMRKIY-L6B-c4R2iBLU4WamC9emBULp-Bwfex07Q-uojXH2S1TPS7Cdd-evYSpbxU4Gjpw,JUNGLE,Deljko
Ij6yG_Ibtg_cggD4jdZkuQbazn8P3Z-SFvXknayHDAYKFuGn5tS2jYCh4FcyNm1C2ihL3x1AxA06SA,MIDDLE,
bbP_ZKM8AMslnAPUEP69th95jvgKs0CduVHlbO3JscWDtiFGgovcqMZdWpx4pDlB0KuRTSsgIT-TOg,TOP,Ximoneyl
zTQlUKTxU-akUQCSkorddE_HhtTZfKfvsw6VgpsOAnMc5DdjL96RirwVYvYAvKbID32kq5tV7utpmg,JUNGLE,Gacha Gamer
dwb-SK6mfCL4yAYhHbXXvID2pw4D1YhgAM3p20JC1NWmw-MdhcnBxsN8TNJB-ZEfsYQad8hZQWCv_Q,TOP,BAZOOKADOESDEJOB
iYXc_urIewBuwLQ22ZesLvs_-md-tF_PgpvuqCpaE0zzyf9QZkEeCxoEapajGcLKz39A1TqN3eTZRg,JUNGLE,ANKARAI0MESSI
dPiFkBdsIQjLiuCEmGOkXeWx1yKFpglMPsyY5EZ6sp4YD8rudk9VoLAC9iJr0JcfVjTGbcR-wKOeGg,TOP,
qEOIMGygmehfu4veeHY67Y9U1rWFFAAWsh199jmwMvTzpaEl4y98ylzHCVT1z1S8oSv-0vmWutkTWQ,TOP,CaYouTop
UtfsswlvIjY_7kBFnfH6EJrwuqAr2FkH9BtYC_V6SLwMhSC0bPm2n39_T-g9s0rpL6Hg-LkWlGaDOQ,TOP,Doesnt Matterr
0kxhSTsV7NnVp6YYYEHIfMDxOjtyIjnqEcu9UqFrxaLc17Ai8YpqgO_7mWa2pegTIjDtTnZJ0MW-wA,TOP,awdwaqedwqa
RO3M0x9wkbQyczft05qvMwuJPB2q8U8qd4-d6HcxNyF8Y8T3E4DzRO2OLsYwetjJ6hFh_WItcYgfEg,JUNGLE,Insightful
5v6yvn6-bVaI4HzDPoFrbAhOxi6uzmYfmpsd6Vx_0uyXr7RG8qsBOn-t0curCtj-3R2163efSGrJcg,TOP,CR7 secret acc 
U7_qicYGOFqxFhfrkn-sdeJyM4eddwrGzr-CLMMeumircxSD_WaWUisFsDWNUWwc4AsKHIQmuuY-tg,TOP,Vizícsacsi
VHORuhAQaxnXbGy_pt5K4FPv4PbmKie25CKnzwmnu5l_rWn0ZnUqi-zNAkzsclP0_V8Gx_v6pAwakg,TOP,Crepek
PDM4HEFkV85qSMSb4guJNN2hqJloLJbFsWPVOqF2mgGWzxEqRhreETd21xGntVhV9H4DTGU6yamDdw,TOP,OBK
YdUwqwfuBDMLuAB35t81NNGUppuFnVSoncg1OHl4NUrHbrbM28LNxGdeWQDuzORSTeJ68FvCx1akkQ,JUNGLE,Techno Kayn
54uK-_8wIlgApBfTzmf9lqUFKu36XMVDO7eV23-yDqQ4Imr9HySah41Y2LM7SXZmsiJOvkPd4LmzzQ,MIDDLE,INT Unchained
fCo9F8145TzUmpBk3Dp5j820MaAQQwYyfL04uscIkTqyyUpsLOye0Wryih3TEiCY54oU1dvfwGpxNw,TOP,Balrog1177
Rp_s0jQXIt_851VieW8mpcersjzvjO3ywXgKWz18aPX1N-jjmlGw_v94FjEy4xtveo7xVZPqkzWXxw,JUNGLE,LuxieBoo
Jx2adk_ecZmPgGJn0x8Wubr-Z05JVOatInLQGSqQorQGK1BSmY6-Q7pg_oFAL0pFtKu6D745KGPpyw,TOP,OwnBoss
1HHtQobo6ilgdDK_OnFZj5UrIV5RybtVvO_DYX1Hgc8PWsG7Wwak-vJvS-led69zre82AXBC_kvRaw,JUNGLE,BOMK1YANER
gURjh22Z3mmN-9fe2vdruXxRVP1oRYKDOTzgY0PAUjZaOEmFk25LLKIkCr-n_XEJzlCYM4SmAeePtA,MIDDLE,Tibetan Flute  
9vkSXH7o4tQOJociS76BvbtXF0b-picfmaD386A_SqigaIyoxO7CD3Dm2Y23J-k7PhaiigQ1jPC_cQ,BOTTOM,69 12 43 
p6fWHOrINiNvrXPGlcBorxx8MM8zGqRVJExOKJZzf4Smx46SEdFYk0Tn6tK0oc-PQZPvu_TYXOeSlg,TOP,0MNISSIAH
33G6CeryO6_1qAQ0UEtY5iLr6Ys-QkkowgXqpGEtSIYrMbcZbNMw86fxPWJ_VjLmViAFQcN_JCXqkw,TOP,nenad1v9
27dEnuKmKSMn7aiAQfMunjjNrxgCEGxliyQW85E4S-pAj6gT40HAqckSJn8Tu_4Eni84PixVtBcJ0g,JUNGLE,Hamudis
8Bnycdd0qE7qMy7T0SaLEFyg6YwcnbTcjPXvxyGZQLYAsc27VQjd0wSIeueXc-RH8PqbsO9UWx1C-A,MIDDLE,
vzrv_48gM8LgefVsRUYOnbTiqDvV0un4sEvyotR2uFTYRmoYuzHs2tDq-co7nM_UKo6GqtW2kQHgeg,TOP,heyheyhey123
tct5EwD2a9bYnd0CdVZrATOfjopsjHh1tRHsW2zur9ZgHvSNI57I6mq51unpvV-kaspfEf0LnhNGKg,JUNGLE,DONTESTMEXXXXX
GV2SO9B7YdKBP0VedhvSHhEqKrPyOgpQU8WJCuXf8o5CI7XTKO0Az9Ecdcwwsg2zY7pC99-LxsovLA,MIDDLE,S3rum1
ql8_uiF6-a8Kb0PAtMiinwTj2U5WwAORprQTj8xk_94hrbBsZjIr7NxFaFGesCEgLRgZXBSsnSMTiA,BOTTOM,Silk iwnl
gdWDRtLTg7D_dG3p-kz6vXmnYF55YMV2O1_nPEmGFdGWaaBbzxQCeXHJLgde2tyNl84i147g_PMnkg,TOP,Cded
xTm7TQvZ4S50h7l25ASQeS9I_RnBjWROv8eXLfbMozVV_N7-hzGfjSigVMow9PW3orOI36GGBiBjPw,JUNGLE,Shinp19Byte
7kmv5aljf5lncPn5pUlzcQL0hrePAlYN1vwTzfQ8kb9bkzYhoicJpqxCHdbaobu4LBpv8YHIWvoajQ,MIDDLE,
VL0YOtkfWPsiVqxv9MgPoFOTak7WVouul90KqTbN_p0x5ReqMyKFUvlAv5U3xFyAbQw5ObwvxKPQzg,BOTTOM,Xazrith
sfoktw4MKhM0d7GmcKyDvxp_BKR-boJCWlhR6uraDpnzXfmWRVmSfmIYEu9S3BmIQfJLFvqN2UdDNA,UTILITY,OUT THE WAZOO
YSYG-crFlg9WWgl1RFPBkPm2JE-btaq2sqn7Le_LWoUoy5UdQQ6JaZarl0Ew5AL2MmLL3bBVPzDT9w,TOP,Nillee
l4Stqu8MzjuSsOnKyRgCwlv7IMvfHCKbDOOsESdnXGZXownqxf9i-XEYaMqccJtdBk0PEYMKsJg_1w,TOP,Blackveiler
qggNnvShGtS0mzZEYSVVqhn--mFfVroBwhEezeKCk8XbT7nsvJGPrWJ0X_Ub3WQpZdrW_8z6LGZKPA,JUNGLE,TankPlayer69
3ZmYlTjku588F4KDFyy0924WvZlzX4GZJm5JMJYf1iZptQwOii997ro31LyrCj4cnH2daNpZ_Guglg,MIDDLE,garen super op 
AeBsr2t_SAIgLLl-A8mlKPSyXfb14N0wHu77_JTt2X3BAOyZJevUnORmAKOwsYcZbZkpqKZF-_I8wg,BOTTOM,Ginz
J74FqwVRmWt66yGxMHhkVAk23s-yYfnPmx2pQxOza6WMr-B-iUlRNHZ6fPkoq71G6jYp8-d4khpZ8g,UTILITY,COLHOES DO FAKER
8n_WT7ZuDrQxfaCSRssWLItbaHVdkF2LcfDAk2lbSqhf4FNJOn93oDpBAzP8ndb4eEzrdgBTU2SR_w,TOP,DESPIN NARINE
3IuLTg7DuQpuPc2KGY-Yug_Las6ayzIqoIGRCFQrfMb0C_m__uxOxKh80uYeg4X2NbHcMhXyYfBdww,TOP,ECO IvanDragovic
9bmumIQAtZBJYbVcAP56OLfkpaQyOH20CsYv70rEJkyL_TZEUzM_Bg-gSbNcyZ_Qb9YCtGlVeRO5jw,TOP,Shαwn Frost
qklnR_UVrFZ0KeJ2u_BqIgzOD6GpmV89qGDRpMWmkucxiunX9Z0Cqm3mnlYrO230L2LN8uifAj5Ndw,TOP,m Spectrum
AclQAh1EYANBnWRSUBZDrjAcMXPK0GM8hMiQsEH-XWUi3rS9oYyS5zqZAR8PzlMs075wIj7gQsjeVA,TOP,Spoodersussi v3
9XiPOoS94kIv6CyrNu2H8GP8IsOmKETh0cK0tl7GWlzXwHgo_Fdm-BEXq0PMU0bGZVBBjHjeBuHu1w,TOP,Spoodersussi v3
ZZAf2SKNN8r87wBQytvvGYBXn5mXMhw7SI8PNqmHLNBrkjx9TVNjw6-ouROO-neb6TTd4nYN6Vl7mQ,TOP,Spoodersussi v3
0FanQ4Pdygy-J2nWCvoZXlZO09D-J9zuXQttAahENJ4gYSH1otcIaWmtv2CZlRxYvtNwAUTIec6k7w,MIDDLE,Spoodersussi v3
smFzN7OPCEnafeLbWTDd9CX-SW99jwJ4xXRiKMyj6WFovN1d28vRB60ig9LKt2H5mhMa4zbBfSHoRw,TOP,Spoodersussi
h4OmIBi-kNnitzGPRdT0WxONQRx469xHEQQ8aTXuBUnQBV3pzvBKESK5c9ieu1o4fgkiArnKhdn5tg,JUNGLE,
RxKFib6LJtK2xD08VFs_HQ64nd0tePlMNsJdWtyEwro8y93zbeD3ZxtdUscCDDY_d3gwwy3d5vqgFg,MIDDLE,Goût Mayonnaîse 
FqyCD2mynkmQgrSDhR1ElMsVd5xDmQPs-fHExZeaeBrdnr-uBEHjLU6qNaEDVlOlyR_ED_wuCZXi2Q,BOTTOM,AAWEE
l2xe7nZ7JtxUzEHGRT8FAmBWQ-WOaazy0TbWsktTNOARcpKUvw3lXysQYPKU7V9YbVXMsC8_lsaW0w,TOP,Spoodersussi
9r9hREAMjLA_ipUkDgxIC4QjtHvcBVMFaNATcOX2DkxI1z-BCewP3I8DpQBDv9CjWNdGH6-96fLT2g,JUNGLE,sasdsfsgshsj
KY_eaqzzqUqpgFl7y0L-e6DJxYjUZCrd-NaD7udj4SOdHiWJs-hMI8QpsO81SUCkvZm4YId9aRrmBg,TOP,twtvFornoreason 
OTRnfltEb0TEVmJ0XyQ272iDdsfRbdWWKDXlAaK9dMz0Ao9qAVi2cWSacKRk5COZ4bLJu59PTf0Zaw,TOP,ICECREAM SO G00D
MAi3IEKfnolOifyaNX6bVZmoX89XY2ft8ZLCpm7UzrmCoQxA6GH1wH6Nc8mULnSIBD6m48oVY1QIvQ,TOP,Spoodersussi
i_Qb01_dYyYx4ZNMD8AI75c_W1fyc5kTgfVh6qmreszf-DjBTx0Nbo1fSS6BaYQjh737mvdy9f8IkQ,TOP,ManoloGap
9K8SxuSYtS5zT_E1Rbg31HcjzIAYt6swum5p3znwI4kx6jYcWo38LpZMdcfqtjvJuJb_6Eg1Fs5YRw,TOP,Łerax
j9ovhr0AEdILTfGsGnjHmO8Im2tHx9RGFNwjOxFGjGxVRRe9X1TD3_jrDBLqFc2d8kVXjwDA9jG43w,TOP,Wombαt
a-N93UUKKale8zZOTNjPfpWmsVe9hIoGMoyUcl901Mm5GLI50Y_bOePiJ-PdpNTS8VAR-Gc2FKyeYw,TOP,vovalaclasse
PmEelk9NZXGzk5pIOgPNGLlcDh72WzMx9f_kwV4AMX0anexRvWA30IRiE8-aoxzUgQFAxSPACZVx_Q,JUNGLE,Broxah
dtk4ihlifayOiBeQlbh9IeX7i7JyFF12qnknk3E6H915nv9ZhALIG0rLf7626eM-ZnoJTNDbuS16bw,TOP,R5 or Eve top
1oV_SF3rzA8GqnO30eF6e9DootJi3G_oVkftkGoGsw_N9UtR_jC27o_tKq4Ul0nbY2Ak8FYklIDycw,JUNGLE,Rhan
vEBIGCd9WPWf1IbRCXyXYCOQp2SSxG5TYdtya2KXCKZ_KhCx3vrr-EnXpT7cGrVmL3qnpLmRHrN4PA,TOP,Jenax wu qing 
JdFQJucQuw_OBEKgp1462Ag73JM9TLao62PuebOnKmHwmNM2fzqrte7JBXsxRnolPHzzQJWenV3QBw,TOP,INTenong
HWdj_oC73qFUuBEFJsEjj_Cv0-W8GesLBq4NUo5GzIZILcUqDLEpedyrGv3ZJuaWuUqlvCwUCNq1lg,TOP,I Stole 6 Goats
9FwWB1k-lz4uM8ir6bfVVAukO6boRYIWikNFP5qsCm5NciTfrD-1n2uF--i7qUDdq7JfPhFG63wO3Q,JUNGLE,
y2Y3lCNz9gVjwJJ-cSxRIgHc3S2H11YyygCtO04c-02ui93SKR92UPTiYtZDZyewqlr5GQwg8asORQ,TOP,bala1
8qMWaUia2EpO6i-YBM41WwBY-M-xde3y01_-RZsdvFAzDEpaTzXM4myKFhO6MsiIsYIXnh7yVCQlXQ,JUNGLE,Nasser3
uZws4VUZdsHWNqkhiFh6IVzAnJaRHXbp9YgZrs9mrmr1eHZyss0aZf09rR3IgIfCh4otCLOhlsqnaQ,MIDDLE,Captain AmerEika
YGPToLS5WCWjzS0dD5C1aqIQw9fl4jXXUSr-YtuPAIEZR45ENNQoqGbzzPneVHYWXwwT0Klbw_l5rg,BOTTOM,ΗolyPhoenix
KPPX5S7Y_Z_bBVIbiVVxDKH27HZn-0sJsVGxUZy40ZPibaZn81-jCtG3XXQigK0ohMpiLgZjT-c9VA,UTILITY,Bâtuuu
xKJP1eXHcEPmBR5WIy1_-9de9kqQtzKnkGxHjaORsA49eqsHCSnQzrN6JzL6mXWxUD_RaKaVtcc8Sw,TOP,Kagaaaaa
5dgANj6Cb9HeVp4gAaALCVDrSCsLsd23ubUtUL2oYamjxZt6ytWSbk_u33NrhEr1anNIHgEYGV25Aw,JUNGLE,
M-sIJIuXTL3r1pam0IIUGVU-1rUqdn-zWPjfn7MQ_vJ2lC6EVGzvlmlfJTn7OOhGLgPlDKyDXLclXQ,MIDDLE,Lawrence Theron
